time_s,phase,conveyor_velocity_mps,st1_s0_arrival,st1_s1_part_a_seated,st1_s2_part_b_seated,st1_s3_alignment_ok,st2_s0_assembly_present,st2_s1_screw_loaded,st2_s2_assembly_exit,torque_nm,screw_angle_deg,st3_s0_arrival,st3_s1_check,st3_s2_check,st3_s3_check,st3_s4_check,st3_s5_check,st3_s6_check
77.8,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
77.9,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
78.0,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
78.1,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
78.2,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
78.3,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
78.4,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
78.5,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
78.6,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
78.7,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
78.8,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
78.9,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
79.0,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
79.1,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
79.2,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
79.3,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
79.4,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,1,1,1,1,1,1
79.5,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
79.6,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
79.7,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
79.8,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
79.9,station_3_final_check,0.0,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
80.0,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
80.1,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
80.2,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
80.3,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
80.4,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
80.5,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
80.6,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
80.7,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
80.8,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
80.9,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
81.0,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
81.1,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
81.2,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
81.3,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
81.4,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
81.5,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
81.6,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
81.7,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
81.8,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
81.9,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
82.0,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
82.1,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
82.2,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
82.3,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
82.4,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
82.5,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
82.6,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
82.7,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
82.8,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
82.9,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
83.0,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
83.1,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
83.2,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
83.3,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
83.4,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
83.5,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
83.6,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
83.7,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
83.8,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
83.9,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
84.0,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
84.1,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
84.2,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
84.3,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
84.4,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
84.5,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
84.6,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
84.7,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
84.8,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
84.9,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
85.0,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
85.1,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
85.2,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
85.3,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
85.4,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
85.5,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
85.6,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
85.7,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
85.8,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
85.9,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
86.0,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
86.1,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
86.2,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
86.3,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
86.4,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
86.5,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
86.6,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
86.7,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
86.8,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
86.9,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
87.0,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
87.1,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
87.2,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
87.3,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
87.4,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
87.5,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
87.6,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
87.7,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
87.8,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
87.9,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
88.0,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
88.1,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
88.2,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
88.3,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
88.4,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
88.5,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
88.6,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
88.7,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
88.8,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
88.9,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
89.0,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
89.1,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
89.2,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
89.3,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
89.4,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
89.5,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
89.6,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
89.7,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
89.8,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
89.9,finished_product_exit,0.25,0,0,0,0,0,0,0,0.0,4320.0,0,0,0,0,0,0,0
